region,Resource,technology,cluster,R_ID,Zone,Num_VRE_Bins,CapRes_1,CapRes_2,CapRes_3,CapRes_4,CapRes_5,THERM,VRE,MUST_RUN,STOR,FLEX,LDS,HYDRO,HYDRO_WD,HYDRO_LRES,HYDRO_SRES,HYDRO_RoR,ESR_1,ESR_2,MinCapTag_1,MinCapTag_2,Min_Share,Max_Share,Existing_Cap_MWh,Existing_Cap_MW,Existing_Charge_Cap_MW,num_units,unmodified_existing_cap_mw,New_Build,Cap_Size,Min_Cap_MW,Max_Cap_MW,Max_Cap_MWh,Min_Cap_MWh,Max_Charge_Cap_MW,Min_Charge_Cap_MW,Min_Share_percent,Max_Share_percent,capex_mw,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,capex_mwh,Inv_Cost_per_MWhyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,Inv_Cost_Charge_per_Mwyr,Fixed_OM_Cost_Charge_per_MWyr,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,heat_rate_mmbtu_mwh_iqr,heat_rate_mmbtu_mwh_std,Fuel,Min_Power,Self_Disch,Eff_Up,Eff_Down,Hydro_Energy_to_Power_Ratio,Ratio_power_to_energy,Min_Duration,Max_Duration,Max_Flexible_Demand_Delay,Max_Flexible_Demand_Advance,Flexible_Demand_Energy_Eff,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,wRamp_Up_Percentage,wRamp_Dn_Percentage,Hydro_productivity_factor_MW_per_m3_per_s,pW_Spill_Max_m3_per_s,pW_Discharge_Max_m3_per_s,pW_lvl_Max_Billion_m3,pW_lvl_Min_Billion_m3,pW_lvl_0_Billion_m3,NACC_Eff,NACC_Peak_to_Base,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,spur_miles,spur_capex,offshore_spur_miles,offshore_spur_capex,tx_miles,tx_capex,interconnect_annuity,CO2_Capture_Cost_per_Metric_Ton,co2_pipeline_annuity_mw,co2_pipeline_capex_mw,storage_cost_tonne,tonne_co2_captured_mwh,co2_cost_mwh,Commit,Hydro_level,Hydro_min_level,MinCapTag_3,SL_Ramp_Up_Percentage,SL_Ramp_Dn_Percentage
QC,QC_run_of_river_1,Run of river,1,31,3,1,0,0,0.8,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,8632,0,1,0,-1,8632,0,0,-1,-1,-1,0,0,0,0,0,12657.6,0,0,0,0,0,0,0,0,0,10.34,0,0,None,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
QC,QC_solar_photovoltaic_1,Solar Photovoltaic,1,32,3,1,0,0,0.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,-1,-1,-1,0,0,0,0,0,16217.21,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
ON,ON_conventional_hydroelectric_1,Conventional Hydroelectric,1,33,4,0,0,0,0,0.8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6802,0,1,0,-1,6802,0,0,-1,-1,-1,0,0,0,0,0,29311.59231,0,0,0,0,0,0,0,0,0,10.34,0,0,None,0,0,1,1,2000,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0.05,0.05
ON,ON_conventional_steam_coal_1,Conventional Steam Coal,1,34,4,0,0,0,0,0.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1,-1,-1,0,0,0,0,0,140540,0,0,0,4,0,0,0,124,16.5,14.42,2.751,3.519,new_england_coal,0,0,1,1,0,1,0,0,0,0,0,0.57,0.57,24,24,0,0,0,0,0,0,0,0,0,0,0.095,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ON,ON_hydroelectric_pumped_storage_1,Hydroelectric Pumped Storage,1,35,4,0,0,0,0,0.95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,1,0,-1,174,0,0,-1,-1,-1,0,0,0,0,0,15980,0,0,0,0.51,0,0,0,0,0,10.34,0,0,None,0,0,0.866,0.866,158.730159,1,0,200,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ON,ON_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,1,36,4,0,0,0,0,0.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,1,0,0,5000,0,0,-1,-1,-1,0,0,0,0,0,21351,0,0,0,5,0,0,0,119,3.5,10.83,1.585,1.167,new_england_naturalgas,0,0,1,1,0,1,0,0,0,0,0,3.78,3.78,1,1,0,0,0,0,0,0,0,0,0,0,0.63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ON,ON_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,1,37,4,0,0,0,0,0.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5470,0,1,0,0,5470,0,0,-1,-1,-1,0,0,0,0,0,28000,0,0,0,2,0,0,0,92,2,6.36,1.956,1.505,middle_atlantic_naturalgas,0,0,1,1,0,1,0,0,0,0,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0.106666667,0.213333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ON,ON_onshore_wind_turbine_1,Onshore Wind Turbine,1,38,4,1,0,0,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,4883,0,1,0,-1,4883,0,0,-1,-1,-1,0,0,0,0,0,37489.38,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
ON,ON_small_hydroelectric_1,Small Hydroelectric,1,39,4,1,0,0,0,0.8,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1946,0,1,0,-1,1946,0,0,-1,-1,-1,0,0,0,0,0,126576,0,0,0,0,0,0,0,0,0,10.34,0,0,None,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ON,ON_solar_photovoltaic_1,Solar Photovoltaic,1,40,4,1,0,0,0,0.8,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,648,0,1,0,-1,648,0,0,-1,-1,-1,0,0,0,0,0,16217.21,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
ON,ON_nuclear_1,Nuclear,1,41,4,0,0,0,0,0.9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13144,0,1,0,-1,13144,0,0,-1,-1,-1,0,0,0,0,0,146000,0,0,0,2.84,0,0,0,248,0,10.45,0,0,middle_atlantic_uranium,0.6,0,1,1,0,1,0,0,0,0,0,0.25,0.25,24,24,0,0,0,0,0,0,0,0,0,0,0.041666667,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
AT,AT_conventional_hydroelectric_1,Conventional Hydroelectric,1,42,5,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8105,0,1,0,-1,8105,0,0,-1,-1,-1,0,0,0,0,0,29311.59231,0,0,0,0,0,0,0,0,0,10.34,0,0,None,0,0,1,1,3000,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.74,0,0.05,0.05
AT,AT_conventional_steam_coal_1,Conventional Steam Coal,1,43,5,0,0,0,0,0,0.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,0,1,0,0,2010,0,0,-1,-1,-1,0,0,0,0,0,140540,0,0,0,4,0,0,0,124,16.5,14.42,2.751,3.519,new_england_coal,0,0,1,1,0,1,0,0,0,0,0,0.57,0.57,24,24,0,0,0,0,0,0,0,0,0,0,0.095,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
AT,AT_hydroelectric_pumped_storage_1,Hydroelectric Pumped Storage,1,44,5,0,0,0,0,0,0.95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1,-1,-1,0,0,0,0,0,15980,0,0,0,0.51,0,0,0,0,0,10.34,0,0,None,0,0,0.866,0.866,158.730159,1,0,200,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
AT,AT_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,1,45,5,0,0,0,0,0,0.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859,0,1,0,0,859,0,0,-1,-1,-1,0,0,0,0,0,21351,0,0,0,5,0,0,0,119,3.5,10.83,1.585,1.167,new_england_naturalgas,0,0,1,1,0,1,0,0,0,0,0,3.78,3.78,1,1,0,0,0,0,0,0,0,0,0,0,0.63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
AT,AT_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,1,46,5,0,0,0,0,0,0.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747,0,1,0,0,747,0,0,-1,-1,-1,0,0,0,0,0,28000,0,0,0,2,0,0,0,92,2,6.36,1.956,1.505,middle_atlantic_naturalgas,0,0,1,1,0,1,0,0,0,0,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0.106666667,0.213333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
AT,AT_onshore_wind_turbine_1,Onshore Wind Turbine,1,47,5,1,0,0,0,0,0.8,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1178,0,1,0,-1,1178,0,0,-1,-1,-1,0,0,0,0,0,37489.38,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
AT,AT_small_hydroelectric_1,Small Hydroelectric,1,48,5,1,0,0,0,0,0.8,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,571,0,1,0,-1,571,0,0,-1,-1,-1,0,0,0,0,0,126576,0,0,0,0,0,0,0,0,0,10.34,0,0,None,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
AT,AT_solar_photovoltaic_1,Solar Photovoltaic,1,49,5,1,0,0,0,0,0.8,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,31,0,1,0,-1,31,0,0,-1,-1,-1,0,0,0,0,0,16217.21,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
AT,AT_nuclear_1,Nuclear,1,50,5,0,0,0,0,0,0.9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,660,0,1,0,-1,660,0,0,-1,-1,-1,0,0,0,0,0,146000,0,0,0,2.84,0,0,0,248,0,10.45,0,0,middle_atlantic_uranium,0.7,0,1,1,0,1,0,0,0,0,0,0.25,0.25,24,24,0,0,0,0,0,0,0,0,0,0,0.041666667,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ON,ON_biomass_1,Biomass,1,51,4,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,478,0,81,0,0,478,0,0,-1,-1,-1,0,0,0,0,0,150850,0,0,0,4,0,0,0,0,0,17.38,5.574,5.14,new_england_bio,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
AT,AT_biomass_1,Biomass,1,52,5,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,186,0,81,0,0,186,0,0,-1,-1,-1,0,0,0,0,0,150850,0,0,0,4,0,0,0,0,0,17.38,5.574,5.14,middle_atlantic_bio,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
AT,AT_other_peaker_1,Other_peaker,1,53,5,0,0,0,0,0,0.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1606,0,1,0,0,1606,0,0,-1,-1,-1,0,0,0,0,0,21000,0,0,0,8,0,0,0,87,3.5,15.48,4.268,4.327,new_england_naturalgas,0,0,1,1,0,1,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
QC,QC_conventional_hydroelectric_p1,Conventional Hydroelectric,1,54,3,0,0,0,0.8,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,469,0,1,0,-1,469,0,0,-1,-1,-1,0,0,0,0,0,29311.59231,0,0,0,0,0,0,0,0,0,10.34,0,0,None,0,0,1,1,4788,1,0,0,0,0,0,0.5,0.5,0,0,0.05,0.05,0.415044248,1130,1130,52.6,39,44.71,0,0,0.095,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.74,0,0.05,0.05
QC,QC_run_of_river_p2,Run of river,1,55,3,1,0,0,0.8,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,319,0,1,0,-1,319,0,0,-1,-1,-1,0,0,0,0,0,12657.6,0,0,0,0,0,0,0,0,0,10.34,0,0,None,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0.406887755,784,784,0,0,0,0,0,0.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.74,0,0.05,0.05
QC,QC_small_hydroelectric_p3,Small Hydroelectric,1,56,3,0,0,0,0.8,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,878,0,1,0,-1,878,0,0,-1,-1,-1,0,0,0,0,0,14850,0,0,0,0,0,0,0,0,0,10.34,0,0,None,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0.518606025,1693,1693,10,5,8.5,0,0,0.095,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
QC,QC_small_hydroelectric_p4,Small Hydroelectric,1,57,3,0,0,0,0.8,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,2779,0,1,0,-1,2779,0,0,-1,-1,-1,0,0,0,0,0,14850,0,0,0,0,0,0,0,0,0,10.34,0,0,None,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0.998562702,2783,2783,10,5,8.5,0,0,0.095,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.74,0,0.05,0.05
QC,QC_conventional_hydroelectric_p5,Conventional Hydroelectric,1,58,3,0,0,0,0.8,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,2417,0,1,0,-1,2417,0,0,-1,-1,-1,0,0,0,0,0,29311.59231,0,0,0,0,0,0,0,0,0,10.34,0,0,None,0,0,1,1,4788,1,0,0,0,0,0,0.5,0.5,0,0,0.05,0.05,0.702820587,3439,3439,60,25.2,51,0,0,0.095,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.74,0,0.05,0.05
QC,QC_small_hydroelectric_p6_7,Small Hydroelectric,1,59,3,0,0,0,0.8,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1248,0,1,0,-1,1248,0,0,-1,-1,-1,0,0,0,0,0,14850,0,0,0,0,0,0,0,0,0,10.34,0,0,None,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0.571428571,2184,2184,14,7,11.9,0,0,0.095,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.74,0,0.05,0.05
QC,QC_run_of_river_p8,Run of river,1,60,3,1,0,0,0.8,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,150,0,1,0,-1,150,0,0,-1,-1,-1,0,0,0,0,0,12657.6,0,0,0,0,0,0,0,0,0,10.34,0,0,None,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0.11627907,1290,1290,0,0,0,0,0,0.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
QC,QC_conventional_hydroelectric_p9_10,Conventional Hydroelectric,1,61,3,0,0,0,0.8,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,7722,0,1,0,-1,7722,0,0,-1,-1,-1,0,0,0,0,0,29311.59231,0,0,0,0,0,0,0,0,0,10.34,0,0,None,0,0,1,1,4788,1,0,0,0,0,0,0.5,0.5,0,0,0.05,0.05,1.3,5920,5920,61.7,19.4,52.445,0,0,0.095,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.74,0,0.05,0.05
QC,QC_run_of_river_p11,Run of river,1,62,3,1,0,0,0.8,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1436,0,1,0,-1,1436,0,0,-1,-1,-1,0,0,0,0,0,12657.6,0,0,0,0,0,0,0,0,0,10.34,0,0,None,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0.241344538,5950,5950,0,0,0,0,0,0.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
QC,QC_conventional_hydroelectric_p12_13,Conventional Hydroelectric,1,63,3,0,0,0,0.8,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,2660,0,1,0,-1,2660,0,0,-1,-1,-1,0,0,0,0,0,29311.59231,0,0,0,0,0,0,0,0,0,10.34,0,0,None,0,0,1,1,4788,1,0,0,0,0,0,0.5,0.5,0,0,0.05,0.05,1.916426513,1388,1388,137.9,35.2,117.215,0,0,0.095,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.74,0,1,1
QC,QC_run_of_river_p14,Run of river,1,64,3,1,0,0,0.8,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1326,0,1,0,-1,1326,0,0,-1,-1,-1,0,0,0,0,0,12657.6,0,0,0,0,0,0,0,0,0,10.34,0,0,None,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0.833962264,1590,1590,0,0,0,0,0,0.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
QC,QC_run_of_river_p15,Run of river,1,65,3,1,0,0,0.8,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,129,0,1,0,-1,129,0,0,-1,-1,-1,0,0,0,0,0,12657.6,0,0,0,0,0,0,0,0,0,10.34,0,0,None,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0.063988095,2016,2016,0,0,0,0,0,0.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
QC,QC_run_of_river_p16,Run of river,1,66,3,1,0,0,0.8,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,184,0,1,0,-1,184,0,0,-1,-1,-1,0,0,0,0,0,12657.6,0,0,0,0,0,0,0,0,0,10.34,0,0,None,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0.259887006,708,708,0,0,0,0,0,0.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
QC,QC_small_hydroelectric_p17,Small Hydroelectric,1,67,3,0,0,0,0.8,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,526,0,1,0,-1,526,0,0,-1,-1,-1,0,0,0,0,0,14850,0,0,0,0,0,0,0,0,0,10.34,0,0,None,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1.593939394,330,330,10,5,8.5,0,0,0.095,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.74,0,0.05,0.05
QC,QC_conventional_hydroelectric_p18,Conventional Hydroelectric,1,68,3,0,0,0,0.8,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,785,0,1,0,-1,785,0,0,-1,-1,-1,0,0,0,0,0,29311.59231,0,0,0,0,0,0,0,0,0,10.34,0,0,None,0,0,1,1,4788,1,0,0,0,0,0,0.5,0.5,0,0,0.05,0.05,1.297520661,605,605,24.5,10.9,20.825,0,0,0.095,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.74,0,0.05,0.05
QC,QC_run_of_river_p19,Run of river,1,69,3,1,0,0,0.8,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1026,0,1,0,-1,1026,0,0,-1,-1,-1,0,0,0,0,0,12657.6,0,0,0,0,0,0,0,0,0,10.34,0,0,None,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1.620853081,633,633,0,0,0,0,0,0.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
QC,QC_run_of_river_p20,Run of river,1,70,3,1,0,0,0.8,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,523,0,1,0,-1,523,0,0,-1,-1,-1,0,0,0,0,0,12657.6,0,0,0,0,0,0,0,0,0,10.34,0,0,None,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0.722375691,724,724,0,0,0,0,0,0.3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
NE,NE_batteries_pld_1,Batteries,1,71,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,710,710,710,-1,-1,-1,0,0,0,0,12977,4826.7,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0.92,0.92,0,0.25,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
NE,NE_solar_photovoltaic_pld_1,Solar Photovoltaic,1,72,1,1,0.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,6440,6440,6440,-1,-1,-1,0,0,0,0,47877,16217.21,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
NE,NE_offshore_wind_turbine_pld_1,Offshore Wind Turbine,1,73,1,1,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,82,0,1,0,1,11000,11000,11000,-1,-1,-1,0,0,0,0,0,61370.31,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
NY,NY_solar_photovoltaic_pld_1,Solar Photovoltaic,1,74,2,1,0,0.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,4262,4262,4262,-1,-1,-1,0,0,0,0,47877,16217.21,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
NY,NY_onshore_wind_turbine_pld_1,Onshore Wind Turbine,1,75,2,1,0,0.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,3215,3215,3215,-1,-1,-1,0,0,0,0,60421,37489.38,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
NY,NY_offshore_wind_turbine_pld_1,Offshore Wind Turbine,1,76,2,1,0,0.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,2000,2000,2000,-1,-1,-1,0,0,0,0,223358,61370.31,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
QC,QC_conventional_hydroelectric_pld_1,Conventional Hydroelectric,1,77,3,0,0,0,0.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3000,3000,3000,-1,-1,-1,0,0,0,0,153024,29311.59231,0,0,0,0,0,0,0,0,0,10.34,0,0,None,0,0,1,1,4788,1,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,1,1
QC,QC_onshore_wind_turbine_pld1,Onshore Wind Turbine,1,78,3,1,0,0,0.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,10000,10000,10000,-1,-1,-1,0,0,0,0,60421,37489.38,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
QC,QC_hydroelectric_pumped_storage_pld_1,Hydroelectric Pumped Storage,1,79,3,0,0,0,0.95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1000,1000,1000,-1,-1,-1,0,0,0,0,168792.789,15980,0,0,0,0.51,0,0,0,0,0,10.34,0,0,None,0,0,0.866,0.866,158.730159,1,1,200,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
